STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,fid,Zone
"17","031","243100","17031243100","2431",Census Tract 2431,G5020,S,"324004","0","+41.8923546","-087.6745068",13,3
"17","031","243200","17031243200","2432",Census Tract 2432,G5020,S,"323850","0","+41.8924327","-087.6696238",13,3
"17","031","243300","17031243300","2433",Census Tract 2433,G5020,S,"327093","0","+41.8924781","-087.6647388",13,3
"17","031","243400","17031243400","2434",Census Tract 2434,G5020,S,"329156","0","+41.8925579","-087.6598479",13,3
"17","031","241500","17031241500","2415",Census Tract 2415,G5020,S,"302473","0","+41.9083740","-087.6709298",13,3
"17","031","241100","17031241100","2411",Census Tract 2411,G5020,S,"330814","0","+41.9066403","-087.6895801",13,3
"17","031","241600","17031241600","2416",Census Tract 2416,G5020,S,"293931","0","+41.9067097","-087.6653277",13,3
"17","031","241300","17031241300","2413",Census Tract 2413,G5020,S,"164087","0","+41.9067716","-087.6810250",13,3
"17","031","241400","17031241400","2414",Census Tract 2414,G5020,S,"518625","0","+41.9060312","-087.6753137",13,3
"17","031","243500","17031243500","2435",Census Tract 2435,G5020,S,"657221","0","+41.8926536","-087.6525172",13,3
"17","031","221300","17031221300","2213",Census Tract 2213,G5020,S,"330104","0","+41.9211256","-087.6997541",13,3
"17","031","221500","17031221500","2215",Census Tract 2215,G5020,S,"304903","0","+41.9216468","-087.6899513",13,3
"17","031","221400","17031221400","2214",Census Tract 2214,G5020,S,"355032","0","+41.9208013","-087.6945320",13,3
"17","031","221600","17031221600","2216",Census Tract 2216,G5020,S,"327555","0","+41.9212455","-087.6850980",13,3
"17","031","242100","17031242100","2421",Census Tract 2421,G5020,S,"327980","0","+41.8996698","-087.6698375",13,3
"17","031","242000","17031242000","2420",Census Tract 2420,G5020,S,"326757","0","+41.8997371","-087.6649536",13,3
"17","031","210800","17031210800","2108",Census Tract 2108,G5020,S,"162930","0","+41.9357455","-087.6989334",13,3
"17","031","210900","17031210900","2109",Census Tract 2109,G5020,S,"555364","15204","+41.9348372","-087.6931182",13,3
"17","031","241200","17031241200","2412",Census Tract 2412,G5020,S,"328119","0","+41.9067070","-087.6846858",13,3
"17","031","242700","17031242700","2427",Census Tract 2427,G5020,S,"175572","0","+41.8974254","-087.6993742",13,3
"17","031","242400","17031242400","2424",Census Tract 2424,G5020,S,"328052","0","+41.8994219","-087.6844900",13,3
"17","031","242500","17031242500","2425",Census Tract 2425,G5020,S,"309814","0","+41.8994455","-087.6893191",13,3
"17","031","220300","17031220300","2203",Census Tract 2203,G5020,S,"326095","0","+41.9284647","-087.6950863",13,3
"17","031","220400","17031220400","2204",Census Tract 2204,G5020,S,"329548","0","+41.9284314","-087.6999684",13,3
"17","031","220500","17031220500","2205",Census Tract 2205,G5020,S,"334922","0","+41.9283965","-087.7049111",13,3
"17","031","240300","17031240300","2403",Census Tract 2403,G5020,S,"166319","0","+41.9123693","-087.6750677",13,3
"17","031","240500","17031240500","2405",Census Tract 2405,G5020,S,"233801","0","+41.9119683","-087.6836267",13,3
"17","031","240800","17031240800","2408",Census Tract 2408,G5020,S,"168897","0","+41.9120742","-087.6994802",13,3
"17","031","240600","17031240600","2406",Census Tract 2406,G5020,S,"165380","0","+41.9121341","-087.6897111",13,3
"17","031","240700","17031240700","2407",Census Tract 2407,G5020,S,"165872","0","+41.9120878","-087.6945986",13,3
"17","031","240900","17031240900","2409",Census Tract 2409,G5020,S,"958058","42315","+41.9048448","-087.6986233",13,3
"17","031","242600","17031242600","2426",Census Tract 2426,G5020,S,"475743","0","+41.9005600","-087.6941970",13,3
"17","031","310600","17031310600","3106",Census Tract 3106,G5020,S,"543291","0","+41.8563330","-087.6595637",13,3
"17","031","310700","17031310700","3107",Census Tract 3107,G5020,S,"160036","0","+41.8559903","-087.6649061",13,3
"17","031","310800","17031310800","3108",Census Tract 3108,G5020,S,"332782","0","+41.8559337","-087.6685737",13,3
"17","031","310900","17031310900","3109",Census Tract 3109,G5020,S,"484908","0","+41.8557716","-087.6746741",13,3
"17","031","830900","17031830900","8309",Census Tract 8309,G5020,S,"990468","47216","+41.9284245","-087.6849065",13,3
"17","031","832300","17031832300","8323",Census Tract 8323,G5020,S,"803546","37059","+41.9198264","-087.6727807",13,3
"17","031","831000","17031831000","8310",Census Tract 8310,G5020,S,"281249","0","+41.9147981","-087.6769966",13,3
"17","031","842900","17031842900","8429",Census Tract 8429,G5020,S,"2208391","0","+41.8631389","-087.6729371",13,3
"17","031","832400","17031832400","8324",Census Tract 8324,G5020,S,"323051","0","+41.9157411","-087.6922565",13,3
"17","031","832900","17031832900","8329",Census Tract 8329,G5020,S,"401717","0","+41.8741811","-087.6619014",13,3
"17","031","836900","17031836900","8369",Census Tract 8369,G5020,S,"164712","0","+41.8818831","-087.7061362",13,3
"17","031","841200","17031841200","8412",Census Tract 8412,G5020,S,"625407","0","+41.8555618","-087.6833420",13,3
"17","031","843200","17031843200","8432",Census Tract 8432,G5020,S,"2788963","305033","+41.8487153","-087.6642169",13,3
"17","031","411000","17031411000","4110",Census Tract 4110,G5020,S,"745934","1150922","+41.7872267","-087.5774620",,7
"17","031","081402","17031081402","814.02",Census Tract 814.02,G5020,S,"589626","0","+41.8910215","-087.6129310",1,4
"17","031","836400","17031836400","8364",Census Tract 8364,G5020,S,"799114","867001","+41.8190118","-087.5951761",,5
"17","031","836500","17031836500","8365",Census Tract 8365,G5020,S,"468075","469611","+41.8259463","-087.5994560",,5
"17","031","810400","17031810400","8104",Census Tract 8104,G5020,S,"2319247","0","+41.9875737","-087.8294387",,1
"17","031","410900","17031410900","4109",Census Tract 4109,G5020,S,"387624","578244","+41.7967097","-087.5780937",,5
"17","031","823304","17031823304","8233.04",Census Tract 8233.04,G5020,S,"3557491","0","+41.6814160","-087.7027707",,9
"17","031","010400","17031010400","104",Census Tract 104,G5020,S,"548761","602605","+42.0064109","-087.6588157",,11
"17","031","811600","17031811600","8116",Census Tract 8116,G5020,S,"2931455","0","+41.9511884","-087.8722007",,1
"17","031","430700","17031430700","4307",Census Tract 4307,G5020,S,"189450","178320","+41.7652716","-087.5608903",,7
"17","031","081202","17031081202","812.02",Census Tract 812.02,G5020,S,"204321","530065","+41.9043769","-087.6242374",,4
"17","031","390700","17031390700","3907",Census Tract 3907,G5020,S,"608424","820061","+41.8040164","-087.5804887",,5
"17","031","431400","17031431400","4314",Census Tract 4314,G5020,S,"1084987","1126154","+41.7572084","-087.5465550",,8
"17","031","821500","17031821500","8215",Census Tract 8215,G5020,S,"4197000","452975","+41.6505617","-087.6360769",,9
"17","031","430102","17031430102","4301.02",Census Tract 4301.02,G5020,S,"454086","542570","+41.7689528","-087.5638143",,7
"17","031","410100","17031410100","4101",Census Tract 4101,G5020,S,"220901","265305","+41.8015822","-087.5810259",,5
"17","031","770800","17031770800","7708",Census Tract 7708,G5020,S,"3925188","0","+41.9633197","-087.8664226",,1
