"","day","Request","Violent","Property","Arrest","Total","Domestic"
"264",2019-03-25,167.571428571429,27.8571428571429,19.1428571428571,22.1428571428571,78.5714285714286,19.7142857142857
"265",2019-03-26,168,27,19.4285714285714,22,77.2857142857143,19.2857142857143
"266",2019-03-27,169.142857142857,25.7142857142857,20,21.8571428571429,77.2857142857143,17.4285714285714
"267",2019-03-28,168.142857142857,25.8571428571429,19.5714285714286,23.1428571428571,78.7142857142857,18.1428571428571
"268",2019-03-29,173.142857142857,26.7142857142857,19.4285714285714,23.4285714285714,82.7142857142857,19.2857142857143
"269",2019-03-30,170.142857142857,26.2857142857143,18.5714285714286,23,80,19.1428571428571
"270",2019-03-31,169.857142857143,26.1428571428571,17,21.2857142857143,79.4285714285714,18.7142857142857
"271",2019-04-01,166.142857142857,24.4285714285714,18.2857142857143,20.5714285714286,78.8571428571429,18.7142857142857
"272",2019-04-02,169,25,17.5714285714286,20.4285714285714,79.7142857142857,18.8571428571429
"273",2019-04-03,168.857142857143,27.1428571428571,17.1428571428571,19.2857142857143,81,21
"274",2019-04-04,173.285714285714,27.2857142857143,17.1428571428571,20.1428571428571,83,19.5714285714286
"275",2019-04-05,169.857142857143,27.4285714285714,15.2857142857143,21.2857142857143,79.8571428571429,18.8571428571429
"276",2019-04-06,170.571428571429,29,15.5714285714286,21,84.1428571428571,19.7142857142857
"277",2019-04-07,170.571428571429,28.7142857142857,17.1428571428571,21.2857142857143,85.7142857142857,19.8571428571429
"278",2019-04-08,181.857142857143,28.8571428571429,18,21.5714285714286,88.2857142857143,19.1428571428571
"279",2019-04-09,189.857142857143,28.5714285714286,19.5714285714286,22.4285714285714,89.8571428571429,19.4285714285714
"280",2019-04-10,188.714285714286,26.8571428571429,18.2857142857143,23,88.4285714285714,18.7142857142857
"281",2019-04-11,184.428571428571,26.2857142857143,17.4285714285714,20.1428571428571,83.5714285714286,18.4285714285714
"282",2019-04-12,179.285714285714,26.2857142857143,18,19.2857142857143,83.4285714285714,18.7142857142857
"283",2019-04-13,180,24.5714285714286,16.5714285714286,19.1428571428571,77.4285714285714,18.1428571428571
"284",2019-04-14,181,26,15,20,76.8571428571429,18.2857142857143
"285",2019-04-15,171.142857142857,25.7142857142857,14.1428571428571,19.2857142857143,73.7142857142857,18.7142857142857
"286",2019-04-16,165.857142857143,24.7142857142857,12.8571428571429,17.7142857142857,71,18.2857142857143
"287",2019-04-17,165.857142857143,25.8571428571429,13.7142857142857,18.4285714285714,71.8571428571429,18.4285714285714
"288",2019-04-18,166.571428571429,27.7142857142857,14.8571428571429,20.1428571428571,75.7142857142857,21.2857142857143
"289",2019-04-19,170.857142857143,28.7142857142857,14.2857142857143,19.8571428571429,75.1428571428571,20.4285714285714
"290",2019-04-20,172,28,16.2857142857143,20.1428571428571,77.7142857142857,20.5714285714286
"291",2019-04-21,172.571428571429,27.1428571428571,16.7142857142857,20.2857142857143,78.7142857142857,20.8571428571429
"292",2019-04-22,173.142857142857,29.1428571428571,16.1428571428571,22.2857142857143,82.1428571428571,21.1428571428571
"293",2019-04-23,173.428571428571,31.8571428571429,17.1428571428571,23,87,22.4285714285714
"294",2019-04-24,170.142857142857,30.7142857142857,17.4285714285714,22.2857142857143,85.4285714285714,23
"295",2019-04-25,171.428571428571,28.8571428571429,16.4285714285714,21,81.4285714285714,19.2857142857143
"296",2019-04-26,172.857142857143,28.1428571428571,18,19.7142857142857,83.1428571428571,20
"297",2019-04-27,174.714285714286,29.2857142857143,18.5714285714286,19.5714285714286,84,20
"298",2019-04-28,187.571428571429,30.7142857142857,19.7142857142857,18.7142857142857,86.2857142857143,20.2857142857143
"299",2019-04-29,193,28.4285714285714,20.7142857142857,18.4285714285714,86.1428571428571,20.4285714285714
"300",2019-04-30,189.428571428571,27.5714285714286,21.1428571428571,19.2857142857143,83.5714285714286,20.2857142857143
"301",2019-05-01,194,28.8571428571429,21.1428571428571,19.2857142857143,85,19
"302",2019-05-02,199.142857142857,30.2857142857143,21.1428571428571,19.7142857142857,88,20.8571428571429
"303",2019-05-03,198.142857142857,31.4285714285714,22.8571428571429,21.2857142857143,91.7142857142857,21
"304",2019-05-04,202.285714285714,30.5714285714286,23.1428571428571,23,92.1428571428571,20.4285714285714
"305",2019-05-05,190.142857142857,30.1428571428571,21.8571428571429,24,88.5714285714286,20
"306",2019-05-06,195.714285714286,31.8571428571429,22.4285714285714,23,88.1428571428571,19.7142857142857
"307",2019-05-07,201.857142857143,32,21.5714285714286,23.5714285714286,90,20.1428571428571
"308",2019-05-08,201.428571428571,30.5714285714286,22,22,89.4285714285714,20
"309",2019-05-09,193.142857142857,29.5714285714286,22.1428571428571,23.4285714285714,89.1428571428571,20.5714285714286
"310",2019-05-10,198.857142857143,28,20,21,84.2857142857143,20.1428571428571
"311",2019-05-11,204.714285714286,29.5714285714286,19.5714285714286,20.1428571428571,86.4285714285714,21.1428571428571
"312",2019-05-12,214.571428571429,29.7142857142857,20.8571428571429,20.5714285714286,88.1428571428571,21
"313",2019-05-13,212.571428571429,29.1428571428571,20.5714285714286,20.4285714285714,88.2857142857143,20.4285714285714
"314",2019-05-14,222.285714285714,28.4285714285714,20.2857142857143,20.5714285714286,87.5714285714286,19.4285714285714
"315",2019-05-15,223.285714285714,30.8571428571429,20.5714285714286,22,90,21.4285714285714
"316",2019-05-16,228.714285714286,32.5714285714286,21.4285714285714,21.8571428571429,93.5714285714286,23.1428571428571
"317",2019-05-17,227,32.8571428571429,23.1428571428571,23.8571428571429,96.5714285714286,24
"318",2019-05-18,220,31,23.1428571428571,23.1428571428571,94.2857142857143,23.2857142857143
"319",2019-05-19,230.857142857143,31.7142857142857,22.1428571428571,22.4285714285714,93.2857142857143,24.7142857142857
"320",2019-05-20,237.857142857143,32.5714285714286,20.2857142857143,23.2857142857143,92.8571428571429,25.8571428571429
"321",2019-05-21,229.285714285714,34.2857142857143,22.7142857142857,24.1428571428571,96.7142857142857,26.5714285714286
"322",2019-05-22,230.857142857143,33.5714285714286,21.5714285714286,26.2857142857143,96.2857142857143,26.1428571428571
"323",2019-05-23,227.142857142857,34.2857142857143,22.7142857142857,26.4285714285714,96,24.7142857142857
"324",2019-05-24,220.571428571429,35.7142857142857,21.5714285714286,28.2857142857143,97.2857142857143,25.5714285714286
"325",2019-05-25,246.142857142857,37.1428571428571,22,28.7142857142857,98.2857142857143,26
"326",2019-05-26,263.142857142857,35.8571428571429,21.7142857142857,28.5714285714286,97.7142857142857,25.4285714285714
"327",2019-05-27,266.857142857143,36,23.4285714285714,27.8571428571429,99.2857142857143,25.2857142857143
"328",2019-05-28,279.428571428571,34.7142857142857,21.2857142857143,26.1428571428571,95.4285714285714,24.4285714285714
"329",2019-05-29,280.285714285714,34,22.4285714285714,23.4285714285714,96.4285714285714,24.1428571428571
"330",2019-05-30,286.428571428571,32.4285714285714,21.4285714285714,22.5714285714286,94.4285714285714,23.2857142857143
"331",2019-05-31,303.714285714286,29.8571428571429,20.5714285714286,20.8571428571429,90.2857142857143,21.4285714285714
"332",2019-06-01,303.142857142857,30.1428571428571,22.4285714285714,19.1428571428571,92.7142857142857,21.4285714285714
"333",2019-06-02,294.428571428571,29.7142857142857,23,19.8571428571429,93.8571428571429,20.7142857142857
"334",2019-06-03,303.428571428571,29.5714285714286,22,21.2857142857143,93.2857142857143,20.8571428571429
"335",2019-06-04,299.714285714286,31.7142857142857,23,21.5714285714286,96.7142857142857,21.8571428571429
"336",2019-06-05,297.571428571429,32.2857142857143,22.4285714285714,22.8571428571429,95.1428571428571,21.4285714285714
"337",2019-06-06,291.428571428571,32.2857142857143,23.2857142857143,23.7142857142857,97.4285714285714,22.1428571428571
"338",2019-06-07,295.571428571429,33.5714285714286,25.2857142857143,23.8571428571429,100,22.1428571428571
"339",2019-06-08,290.857142857143,35.5714285714286,24,25.4285714285714,100,22.8571428571429
"340",2019-06-09,276.714285714286,34.4285714285714,24.2857142857143,24.7142857142857,98.4285714285714,22.4285714285714
"341",2019-06-10,269.142857142857,32.8571428571429,24.1428571428571,24.4285714285714,96.8571428571429,21
"342",2019-06-11,271,31.5714285714286,24.2857142857143,23.2857142857143,96.1428571428571,21.1428571428571
"343",2019-06-12,269.571428571429,31.5714285714286,24.7142857142857,22.5714285714286,94.8571428571429,21.4285714285714
"344",2019-06-13,269.428571428571,33.4285714285714,24.1428571428571,22,94.8571428571429,21.8571428571429
"345",2019-06-14,254.428571428571,33,22.4285714285714,21.8571428571429,93.4285714285714,22
"346",2019-06-15,243.714285714286,30.1428571428571,21.2857142857143,21.5714285714286,88.8571428571429,20.5714285714286
"347",2019-06-16,254,31.2857142857143,22.4285714285714,22.1428571428571,92.1428571428571,21.1428571428571
"348",2019-06-17,251.857142857143,33.2857142857143,24.7142857142857,21.8571428571429,96.7142857142857,21.7142857142857
"349",2019-06-18,257,32,24.4285714285714,22.4285714285714,94.8571428571429,21.4285714285714
"350",2019-06-19,256.142857142857,31.5714285714286,24.2857142857143,23.7142857142857,97.2857142857143,20.7142857142857
"351",2019-06-20,257.857142857143,30.1428571428571,24.2857142857143,24,95.4285714285714,19.5714285714286
"352",2019-06-21,272.142857142857,30.7142857142857,25.7142857142857,24.7142857142857,97,20
"353",2019-06-22,271.142857142857,31.1428571428571,25.4285714285714,25.5714285714286,99.2857142857143,21
"354",2019-06-23,278,31.8571428571429,25,25,98.8571428571429,21.5714285714286
"355",2019-06-24,289,30.5714285714286,24.1428571428571,25.1428571428571,95.7142857142857,22.2857142857143
"356",2019-06-25,281.571428571429,32.2857142857143,23.2857142857143,26.4285714285714,97.7142857142857,22.2857142857143
"357",2019-06-26,282,32.7142857142857,24.1428571428571,25.5714285714286,97.4285714285714,23.1428571428571
"358",2019-06-27,283.714285714286,33.1428571428571,24.2857142857143,25.4285714285714,97.1428571428571,23.1428571428571
"359",2019-06-28,282.142857142857,33.7142857142857,25,25.4285714285714,101,23.7142857142857
"360",2019-06-29,285.714285714286,33.1428571428571,24.5714285714286,25.7142857142857,99.4285714285714,23.1428571428571
"361",2019-06-30,282,31.8571428571429,22.1428571428571,25.8571428571429,96,21.8571428571429
"362",2019-07-01,234,32.8571428571429,20.8571428571429,26.7142857142857,96.8571428571429,21.5714285714286
"363",2019-07-02,230,32.1428571428571,21.1428571428571,26.7142857142857,97.4285714285714,21.1428571428571
"364",2019-07-03,234.285714285714,30.7142857142857,21.1428571428571,28,98,21.4285714285714
"365",2019-07-04,236,32,20.7142857142857,28.2857142857143,99.2857142857143,22.7142857142857
"366",2019-07-05,244.285714285714,30.7142857142857,20,29.1428571428571,97.1428571428571,22.1428571428571
"367",2019-07-06,243.142857142857,30.7142857142857,22,28.5714285714286,100.142857142857,22.2857142857143
"368",2019-07-07,231.714285714286,31.4285714285714,24.4285714285714,29.5714285714286,103.714285714286,22.4285714285714
"369",2019-07-08,277,32.2857142857143,25.1428571428571,28.8571428571429,105.571428571429,24.2857142857143
"370",2019-07-09,280.428571428571,32.4285714285714,25.5714285714286,28.5714285714286,103.285714285714,24.1428571428571
"371",2019-07-10,277.142857142857,33.8571428571429,25.8571428571429,27.2857142857143,105.285714285714,22.5714285714286
"372",2019-07-11,273.857142857143,32.1428571428571,25.8571428571429,26.7142857142857,105.285714285714,21.5714285714286
"373",2019-07-12,282.571428571429,32.2857142857143,25.4285714285714,25.4285714285714,105,21
"374",2019-07-13,282.857142857143,33.4285714285714,23.7142857142857,26,103.571428571429,21.1428571428571
"375",2019-07-14,284.428571428571,33.2857142857143,23,24.4285714285714,100.428571428571,21.8571428571429
"376",2019-07-15,269.428571428571,32,23.5714285714286,24.4285714285714,99.2857142857143,20
"377",2019-07-16,273.285714285714,30.7142857142857,23.2857142857143,23.1428571428571,97.1428571428571,20.2857142857143
"378",2019-07-17,274.428571428571,30.2857142857143,23.4285714285714,23.7142857142857,94.8571428571429,21.7142857142857
"379",2019-07-18,273.428571428571,32.2857142857143,23.8571428571429,23.8571428571429,96.5714285714286,22.1428571428571
"380",2019-07-19,261.142857142857,32,23.5714285714286,22.5714285714286,94.8571428571429,22.4285714285714
"381",2019-07-20,257.285714285714,30.5714285714286,26.8571428571429,22.2857142857143,98.1428571428571,23.2857142857143
"382",2019-07-21,256.714285714286,30.4285714285714,26,22.4285714285714,98.4285714285714,22.8571428571429
"383",2019-07-22,262,30.4285714285714,25.4285714285714,20.7142857142857,96.8571428571429,23
"384",2019-07-23,258.285714285714,31.2857142857143,26.8571428571429,22.1428571428571,100.428571428571,23.1428571428571
"385",2019-07-24,256.571428571429,31.2857142857143,25.8571428571429,20.8571428571429,98.8571428571429,22.2857142857143
"386",2019-07-25,256.142857142857,27.8571428571429,26.2857142857143,21.4285714285714,97.8571428571429,21.1428571428571
"387",2019-07-26,260,28.5714285714286,27.7142857142857,23.8571428571429,98.8571428571429,21.7142857142857
"388",2019-07-27,277.428571428571,29.8571428571429,24.7142857142857,23.5714285714286,94.2857142857143,20.4285714285714
"389",2019-07-28,276.714285714286,27.8571428571429,24.7142857142857,23.8571428571429,92.2857142857143,20.1428571428571
"390",2019-07-29,278.142857142857,26.8571428571429,25,24.4285714285714,91.5714285714286,19.2857142857143
"391",2019-07-30,283.142857142857,26.4285714285714,22.5714285714286,23.4285714285714,88.4285714285714,18.4285714285714
"392",2019-07-31,282,25.5714285714286,21,24.1428571428571,87.5714285714286,18.8571428571429
"393",2019-08-01,288,25.4285714285714,19.8571428571429,23.5714285714286,85.4285714285714,19.2857142857143
"394",2019-08-02,287.857142857143,25.7142857142857,18.8571428571429,22.5714285714286,85.4285714285714,19.5714285714286
"395",2019-08-03,262.285714285714,25.1428571428571,19.2857142857143,22.2857142857143,86.1428571428571,20
"396",2019-08-04,268.285714285714,27.8571428571429,21,23.2857142857143,90.2857142857143,21.1428571428571
"397",2019-08-05,273.714285714286,28.5714285714286,20.5714285714286,24.5714285714286,91,21.8571428571429
"398",2019-08-06,262.285714285714,29.2857142857143,21.4285714285714,25.5714285714286,92.2857142857143,22.2857142857143
"399",2019-08-07,260.714285714286,30.2857142857143,21.8571428571429,25.8571428571429,93.7142857142857,22.2857142857143
"400",2019-08-08,257.285714285714,31.1428571428571,22.7142857142857,26.5714285714286,94.5714285714286,22.5714285714286
"401",2019-08-09,244.857142857143,30.2857142857143,23,26.1428571428571,92.1428571428571,21.1428571428571
"402",2019-08-10,263.714285714286,28.4285714285714,22,26.7142857142857,90.4285714285714,19.7142857142857
"403",2019-08-11,258.714285714286,28.1428571428571,21.5714285714286,25.7142857142857,90.7142857142857,19.2857142857143
"404",2019-08-12,256.285714285714,28.5714285714286,20.7142857142857,25.2857142857143,89.2857142857143,18.5714285714286
"405",2019-08-13,273.428571428571,29.1428571428571,20.4285714285714,24.1428571428571,88.8571428571429,19.4285714285714
"406",2019-08-14,278,28.4285714285714,20.8571428571429,24.1428571428571,88.7142857142857,18.7142857142857
"407",2019-08-15,280.142857142857,27.7142857142857,19.2857142857143,24,86.7142857142857,18.2857142857143
"408",2019-08-16,281,27.5714285714286,19.4285714285714,25.1428571428571,89.7142857142857,19
"409",2019-08-17,287.714285714286,30.4285714285714,21,25.1428571428571,93.5714285714286,21
"410",2019-08-18,289,28.8571428571429,21.2857142857143,26.1428571428571,92.8571428571429,20.8571428571429
"411",2019-08-19,277.714285714286,27.4285714285714,22.7142857142857,25.5714285714286,94.4285714285714,21.4285714285714
"412",2019-08-20,262.142857142857,25.7142857142857,22.7142857142857,26.4285714285714,94.7142857142857,20.7142857142857
"413",2019-08-21,261.571428571429,25.1428571428571,23.1428571428571,25.7142857142857,94,20.2857142857143
"414",2019-08-22,258.285714285714,25.1428571428571,24.1428571428571,26.7142857142857,94.5714285714286,20
"415",2019-08-23,250.142857142857,25.5714285714286,23.7142857142857,26.7142857142857,92.2857142857143,19.8571428571429
"416",2019-08-24,234.857142857143,24.8571428571429,22.2857142857143,26.7142857142857,89.2857142857143,18.8571428571429
"417",2019-08-25,218.714285714286,26,21.4285714285714,25.4285714285714,88.1428571428571,19.1428571428571
"418",2019-08-26,225.142857142857,27.4285714285714,22.5714285714286,25.5714285714286,90.5714285714286,19.7142857142857
"419",2019-08-27,217.142857142857,27.7142857142857,22.1428571428571,24.7142857142857,87.7142857142857,18.2857142857143
"420",2019-08-28,213.857142857143,28.1428571428571,21.7142857142857,26.1428571428571,87.7142857142857,19.5714285714286
"421",2019-08-29,212.714285714286,27.5714285714286,23.1428571428571,25,90.7142857142857,19.4285714285714
"422",2019-08-30,184.714285714286,28.2857142857143,24.5714285714286,24,92.7142857142857,19.4285714285714
"423",2019-08-31,186.428571428571,28.1428571428571,25.7142857142857,23.5714285714286,93.1428571428571,20.8571428571429
"424",2019-09-01,195.285714285714,27.7142857142857,25.1428571428571,24.1428571428571,92,19.2857142857143
"425",2019-09-02,208,25.8571428571429,22.7142857142857,23,86.8571428571429,18.7142857142857
"426",2019-09-03,217.285714285714,26.2857142857143,24,23.5714285714286,91,19.4285714285714
"427",2019-09-04,225.857142857143,25.5714285714286,24.7142857142857,21.7142857142857,90.4285714285714,18.5714285714286
"428",2019-09-05,227.142857142857,27.4285714285714,22.1428571428571,20.5714285714286,87.1428571428571,18.8571428571429
"429",2019-09-06,259.428571428571,26.8571428571429,21.1428571428571,21.5714285714286,87.4285714285714,17.7142857142857
"430",2019-09-07,256.285714285714,26,21.2857142857143,21.2857142857143,87.8571428571429,16.2857142857143
"431",2019-09-08,263.571428571429,26.8571428571429,20.8571428571429,21.2857142857143,88.7142857142857,16.8571428571429
"432",2019-09-09,248,29.5714285714286,22.4285714285714,23.4285714285714,93,16.2857142857143
"433",2019-09-10,247,29.5714285714286,21.1428571428571,23.8571428571429,91.5714285714286,16.8571428571429
"434",2019-09-11,240,32,21.5714285714286,24.4285714285714,94.8571428571429,18.4285714285714
"435",2019-09-12,242.714285714286,33,23.1428571428571,25,97.4285714285714,20.5714285714286
"436",2019-09-13,240,32.4285714285714,24.1428571428571,24.1428571428571,96.7142857142857,21.5714285714286
"437",2019-09-14,232.714285714286,32.5714285714286,23.1428571428571,25.1428571428571,97.1428571428571,22
"438",2019-09-15,221.285714285714,31.2857142857143,23.7142857142857,24.5714285714286,95.4285714285714,22.1428571428571
"439",2019-09-16,222.714285714286,30.7142857142857,23.1428571428571,24.4285714285714,94.2857142857143,23
"440",2019-09-17,217.857142857143,30.4285714285714,24.7142857142857,24,95.7142857142857,22.8571428571429
"441",2019-09-18,215.428571428571,28.7142857142857,24.8571428571429,24.8571428571429,95.8571428571429,22.1428571428571
"442",2019-09-19,210.285714285714,28.4285714285714,24.2857142857143,25.4285714285714,94.7142857142857,20.2857142857143
"443",2019-09-20,229.142857142857,28.2857142857143,22,24.8571428571429,92.2857142857143,19.1428571428571
"444",2019-09-21,233.428571428571,28.1428571428571,22.1428571428571,23.2857142857143,90.2857142857143,18.5714285714286
"445",2019-09-22,225.571428571429,28.2857142857143,22,23.2857142857143,90.8571428571429,18.7142857142857
"446",2019-09-23,213,26.8571428571429,21.2857142857143,22.1428571428571,89.4285714285714,18.2857142857143
"447",2019-09-24,218.857142857143,25.7142857142857,19.5714285714286,21,85,17.8571428571429
"448",2019-09-25,222.142857142857,25.1428571428571,18.2857142857143,19.8571428571429,79.8571428571429,16.7142857142857
"449",2019-09-26,225,23.5714285714286,17.7142857142857,18.2857142857143,77,16.2857142857143
"450",2019-09-27,201.428571428571,22.5714285714286,19.1428571428571,17.8571428571429,77.5714285714286,16.7142857142857
"451",2019-09-28,203.571428571429,23.2857142857143,20.2857142857143,18.1428571428571,80.8571428571429,17.5714285714286
"452",2019-09-29,209.428571428571,23.4285714285714,21.1428571428571,17.7142857142857,82.5714285714286,18
"453",2019-09-30,214,22.4285714285714,21.4285714285714,17.5714285714286,81.7142857142857,16.5714285714286
"454",2019-10-01,209.857142857143,24,21.8571428571429,19.1428571428571,84,17.4285714285714
"455",2019-10-02,210,24.4285714285714,22.4285714285714,20,86.4285714285714,17.5714285714286
"456",2019-10-03,205.857142857143,23.7142857142857,23.2857142857143,21.5714285714286,87.8571428571429,17.2857142857143
"457",2019-10-04,199.142857142857,25,21.5714285714286,22.5714285714286,87,17.2857142857143
"458",2019-10-05,186.857142857143,25.8571428571429,23.2857142857143,23.5714285714286,87.8571428571429,17
"459",2019-10-06,185,26.1428571428571,22.1428571428571,25.5714285714286,87.4285714285714,15.8571428571429
"460",2019-10-07,184,27.5714285714286,21.7142857142857,25.4285714285714,87.5714285714286,17.8571428571429
"461",2019-10-08,178.714285714286,27.8571428571429,21.8571428571429,24.1428571428571,86.7142857142857,17.1428571428571
"462",2019-10-09,176.857142857143,26.8571428571429,21.5714285714286,23.1428571428571,86,17
"463",2019-10-10,175.285714285714,26.4285714285714,22,22.2857142857143,86.7142857142857,17.7142857142857
"464",2019-10-11,163.857142857143,25.2857142857143,22.8571428571429,21.2857142857143,88.5714285714286,17
"465",2019-10-12,165.857142857143,24,20.1428571428571,20.2857142857143,84,16.1428571428571
"466",2019-10-13,167.857142857143,23.1428571428571,21.5714285714286,19.4285714285714,83.7142857142857,16.5714285714286
"467",2019-10-14,166.714285714286,22.1428571428571,21.5714285714286,20.1428571428571,83.8571428571429,15.5714285714286
"468",2019-10-15,169,20.4285714285714,21.2857142857143,20.1428571428571,83.8571428571429,17
"469",2019-10-16,171.571428571429,22.8571428571429,21,20.2857142857143,83.8571428571429,17.7142857142857
"470",2019-10-17,175.571428571429,24.2857142857143,21.7142857142857,19.8571428571429,84,17.7142857142857
"471",2019-10-18,196.285714285714,25,22.1428571428571,19.5714285714286,82.5714285714286,18
"472",2019-10-19,205.857142857143,25.5714285714286,22.4285714285714,19.8571428571429,83.5714285714286,18.7142857142857
"473",2019-10-20,203.714285714286,25.5714285714286,20.2857142857143,18,79.8571428571429,18.7142857142857
"474",2019-10-21,203.714285714286,25.4285714285714,22,18.2857142857143,83.7142857142857,19.1428571428571
"475",2019-10-22,199,25.7142857142857,21.5714285714286,18.5714285714286,81.7142857142857,18.1428571428571
"476",2019-10-23,197.428571428571,22.8571428571429,20.7142857142857,18,77.5714285714286,17.2857142857143
"477",2019-10-24,202.714285714286,22.2857142857143,19.5714285714286,18.2857142857143,77,16.7142857142857
"478",2019-10-25,204,22.5714285714286,19.4285714285714,18.8571428571429,77.1428571428571,18.1428571428571
"479",2019-10-26,197.142857142857,22.7142857142857,20.2857142857143,19.4285714285714,77.4285714285714,18.5714285714286
"480",2019-10-27,195,23.1428571428571,20.5714285714286,20.1428571428571,78.4285714285714,19.4285714285714
"481",2019-10-28,186.428571428571,22.8571428571429,20,18.8571428571429,74,18.4285714285714
"482",2019-10-29,181.428571428571,23.7142857142857,20.2857142857143,18.5714285714286,78.4285714285714,18.5714285714286
"483",2019-10-30,181.571428571429,25,21.5714285714286,18.5714285714286,82.7142857142857,19.4285714285714
"484",2019-10-31,174.714285714286,27.8571428571429,21.7142857142857,20.4285714285714,86.2857142857143,19.8571428571429
"485",2019-11-01,176.142857142857,27.4285714285714,21.4285714285714,19.7142857142857,85.8571428571429,18.8571428571429
"486",2019-11-02,178.714285714286,26.5714285714286,19.7142857142857,19,85,18.4285714285714
"487",2019-11-03,170.428571428571,27.4285714285714,20.5714285714286,19,86,18.4285714285714
"488",2019-11-04,171.857142857143,29.2857142857143,19.5714285714286,19.8571428571429,86.1428571428571,19.8571428571429
"489",2019-11-05,174.428571428571,28.4285714285714,19.7142857142857,19.4285714285714,82.5714285714286,19
"490",2019-11-06,173.714285714286,28.2857142857143,19.5714285714286,19.8571428571429,82.8571428571429,20.2857142857143
"491",2019-11-07,175,24.7142857142857,19.2857142857143,18.2857142857143,78.4285714285714,19.1428571428571
"492",2019-11-08,149.857142857143,24,17.8571428571429,18.1428571428571,74.4285714285714,19
"493",2019-11-09,142.285714285714,22.7142857142857,17.8571428571429,18.1428571428571,72.1428571428571,18.2857142857143
"494",2019-11-10,142.857142857143,19.7142857142857,18.5714285714286,18.4285714285714,71.4285714285714,17.2857142857143
"495",2019-11-11,137.285714285714,18,18.4285714285714,17.5714285714286,69.4285714285714,15.4285714285714
"496",2019-11-12,138.571428571429,19.2857142857143,18.7142857142857,18.5714285714286,71.4285714285714,16.4285714285714
"497",2019-11-13,136.714285714286,19.7142857142857,17.7142857142857,18.7142857142857,69.4285714285714,14.7142857142857
"498",2019-11-14,133.285714285714,20.2857142857143,18.8571428571429,19.2857142857143,71.1428571428571,16
"499",2019-11-15,139.142857142857,21,20.7142857142857,20,75.8571428571429,16.2857142857143
"500",2019-11-16,132.571428571429,23,21.1428571428571,19,78.5714285714286,17.8571428571429
"501",2019-11-17,135.285714285714,25.7142857142857,20.5714285714286,19.2857142857143,81.7142857142857,17.5714285714286
"502",2019-11-18,159.142857142857,28,20.5714285714286,20.5714285714286,85.2857142857143,20.1428571428571
"503",2019-11-19,158.428571428571,27.5714285714286,20.4285714285714,21.5714285714286,84.8571428571429,20.7142857142857
"504",2019-11-20,158,27.4285714285714,21.4285714285714,21.4285714285714,85.7142857142857,21
"505",2019-11-21,160,26.8571428571429,20.2857142857143,22,83.8571428571429,19.5714285714286
"506",2019-11-22,170,25.1428571428571,19.5714285714286,22.2857142857143,81.5714285714286,19.1428571428571
"507",2019-11-23,170.857142857143,25.7142857142857,19.1428571428571,24.2857142857143,82,18.1428571428571
"508",2019-11-24,173.428571428571,24.4285714285714,19.4285714285714,23.7142857142857,78.8571428571429,18.5714285714286
"509",2019-11-25,133.285714285714,23.5714285714286,19.8571428571429,21.4285714285714,76.5714285714286,17.7142857142857
"510",2019-11-26,126.571428571429,23.1428571428571,19.7142857142857,20.4285714285714,75.4285714285714,16.1428571428571
"511",2019-11-27,128,21.8571428571429,20,20.4285714285714,74.1428571428571,15.7142857142857
"512",2019-11-28,129.428571428571,22.5714285714286,21,18.8571428571429,75.2857142857143,16.7142857142857
"513",2019-11-29,124.857142857143,24,21.5714285714286,18.5714285714286,76.2857142857143,16.8571428571429
"514",2019-11-30,126.142857142857,23,21.8571428571429,18.4285714285714,76.4285714285714,17.5714285714286
"515",2019-12-01,117.142857142857,24.7142857142857,22.7142857142857,19.8571428571429,79.4285714285714,17.2857142857143
"516",2019-12-02,134,24.5714285714286,23.7142857142857,20.1428571428571,81,16.4285714285714
"517",2019-12-03,132.714285714286,24.2857142857143,25,18.7142857142857,81.4285714285714,16.7142857142857
"518",2019-12-04,130.857142857143,24.8571428571429,24.8571428571429,17.5714285714286,80.2857142857143,16.4285714285714
"519",2019-12-05,129.285714285714,25,22.4285714285714,18.7142857142857,78.5714285714286,16.4285714285714
"520",2019-12-06,125,25,22.2857142857143,18.8571428571429,77.2857142857143,15.7142857142857
"521",2019-12-07,121.428571428571,24.4285714285714,23,17.4285714285714,75.5714285714286,14.5714285714286
"522",2019-12-08,116.857142857143,23.2857142857143,21.2857142857143,15.8571428571429,72.5714285714286,14.8571428571429
"523",2019-12-09,110.571428571429,22.8571428571429,20.1428571428571,17.1428571428571,70.1428571428571,14.7142857142857
"524",2019-12-10,109.857142857143,22.5714285714286,19.2857142857143,17.7142857142857,69.8571428571429,14.5714285714286
"525",2019-12-11,108.714285714286,23.5714285714286,19.2857142857143,19.7142857142857,72.8571428571429,15.2857142857143
"526",2019-12-12,105.285714285714,24,20.7142857142857,18.8571428571429,75.2857142857143,16.1428571428571
"527",2019-12-13,101,24,21.5714285714286,17.8571428571429,76.1428571428571,17.1428571428571
"528",2019-12-14,97.4285714285714,24.5714285714286,20.8571428571429,18,76,17.7142857142857
"529",2019-12-15,95,23.5714285714286,22.4285714285714,19,75.4285714285714,17.2857142857143
"530",2019-12-16,100,23.4285714285714,23.7142857142857,18.2857142857143,78,18.1428571428571
"531",2019-12-17,105,23.2857142857143,24.5714285714286,19,78.5714285714286,17
"532",2019-12-18,107.142857142857,24,27.5714285714286,17.8571428571429,81.7142857142857,18
